frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
198,480.326819,542.39941,479.988417,542.855196,480.647753,542.497555,526.932173,512.940029,592.23308,543.596636,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,480.3209963,542.5840537,592.23308,543.596636,526.932173,512.940029,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.65
199,476.897144,544.851431,476.633456,544.945933,476.092029,544.438232,520.65313,512.168085,586.857763,543.936547,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,476.5408763,544.7451987,586.857763,543.936547,520.65313,512.168085,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.658333333
200,468.167023,544.624793,468.824497,545.662757,468.617537,544.117874,512.629909,515.667566,582.218603,544.862536,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,468.5363523,544.801808,582.218603,544.862536,512.629909,515.667566,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.666666667
201,466.55897,545.922158,465.411692,546.618522,466.795247,544.941192,506.849203,516.748288,577.002051,545.126911,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,466.255303,545.8272907,577.002051,545.126911,506.849203,516.748288,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.675
202,460.227262,547.894153,459.10668,547.15614,458.784766,546.862266,500.320992,517.31438,571.195801,545.768965,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,459.3729027,547.3041863,571.195801,545.768965,500.320992,517.31438,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.683333333
203,454.900587,547.894153,452.975201,548.171641,452.29286,547.685583,493.632876,519.779,567.067921,546.524322,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,453.3895493,547.9171257,567.067921,546.524322,493.632876,519.779,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.691666667
204,448.568879,549.191518,448.405513,549.665024,447.851029,549.057779,487.785726,522.386456,562.667872,547.355216,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,448.2751403,549.3047737,562.667872,547.355216,487.785726,522.386456,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.7
205,441.684403,550.073727,440.82793,550.381848,440.638462,550.097757,482.470134,525.199765,557.405959,547.846198,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,441.050265,550.184444,557.405959,547.846198,482.470134,525.199765,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.708333333
206,436.508483,551.371092,435.621957,551.63629,439.221125,551.387185,474.895416,526.983814,552.007961,548.412716,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,437.1171883,551.4648557,552.007961,548.412716,474.895416,526.983814,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.716666667
207,431.985834,553.291192,433.164218,553.132663,435.812769,552.119023,468.583151,528.905098,546.83677,549.356913,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,433.6542737,552.847626,546.83677,549.356913,468.583151,528.905098,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.725
208,429.158966,553.652391,428.382435,554.247722,430.312154,552.119023,464.117955,531.343086,541.34805,549.621288,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,429.2845183,553.339712,541.34805,549.621288,464.117955,531.343086,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.733333333
209,419.778658,553.421748,420.978385,553.716742,421.099468,553.338752,458.403694,533.813308,536.585111,550.527717,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,420.618837,553.492414,536.585111,550.527717,458.403694,533.813308,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.741666667
210,414.150473,553.191106,416.248019,553.132663,416.003807,553.025108,452.60084,536.054806,530.688139,551.547449,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,415.467433,553.1162923,530.688139,551.547449,452.60084,536.054806,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.75
211,409.907,553.836905,411.106317,553.982232,411.515575,553.896343,447.418138,537.244172,526.278586,552.393056,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,410.842964,553.90516,526.278586,552.393056,447.418138,537.244172,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.758333333
212,404.770165,553.652391,406.170283,554.460115,407.162328,553.582698,441.349504,538.936732,520.95619,553.512104,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,406.0342587,553.8984013,520.95619,553.512104,441.349504,538.936732,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.766666667
213,400.258683,553.421748,397.892143,554.460115,399.130755,553.896343,435.856726,541.544189,516.117649,554.228295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,399.0938603,553.9260687,516.117649,554.228295,435.856726,541.544189,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.775
214,396.7299,553.836905,393.213195,555.362782,395.202579,556.672772,430.275355,543.968666,511.171585,554.675914,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,395.048558,555.2908197,511.171585,554.675914,430.275355,543.968666,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.783333333
215,388.823641,555.359147,385.397808,555.946861,387.643452,555.805409,424.206721,545.661225,506.22552,555.526391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,387.2883003,555.7038057,506.22552,555.526391,424.206721,545.661225,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.791666667
216,381.319394,555.774304,380.256106,555.575174,380.684256,555.640197,417.872308,547.30804,500.74184,556.466391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,380.753252,555.663225,500.74184,556.466391,417.872308,547.30804,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.8
217,376.13789,555.58979,374.857319,555.097292,374.804935,555.433682,412.113751,549.229324,495.096875,557.093058,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,375.2667147,555.373588,495.096875,557.093058,412.113751,549.229324,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.808333333
218,374.261829,555.359147,372.749221,555.362782,373.085133,555.227167,406.709566,551.836781,491.172281,557.495915,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,373.3653943,555.3163653,491.172281,557.495915,406.709566,551.836781,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.816666667
219,371.261923,555.079813,368.173107,555.097292,369.365563,555.433682,401.140407,552.83739,485.796124,558.659725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,369.6001977,555.2035957,485.796124,558.659725,401.140407,552.83739,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.825
220,367.450242,554.382759,364.522498,554.247722,364.645916,554.917394,396.273277,554.608004,480.789709,559.516085,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,365.539552,554.5159583,480.789709,559.516085,396.273277,554.608004,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.833333333
221,361.057736,554.669781,354.817697,553.867296,353.340555,554.421758,391.350839,556.093034,476.154267,559.39672,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,356.4053293,554.3196117,476.154267,559.39672,391.350839,556.093034,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.841666667
222,353.95054,553.357681,351.938344,553.230119,350.887505,552.98992,386.428401,557.920765,471.088732,559.675239,463.609601,541.954801,NaN,NaN,374.521997,563.813246,0,0,0,0,352.2587963,553.1925733,471.088732,559.675239,386.428401,557.920765,,-96.566735,4.138007,#VALUE!,#VALUE!,-77.1812,15.965964,#VALUE!,9.233850987,1.85
223,350.178564,552.086583,348.304875,551.743373,347.20793,551.447941,381.450654,559.120213,466.740019,560.431218,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,348.5637897,551.759299,466.740019,560.431218,381.450654,559.120213,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.858333333
224,343.944877,552.947649,340.763712,552.38055,342.141849,552.384143,376.472908,559.976961,462.009001,560.590371,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,342.2834793,552.5707807,462.009001,560.590371,376.472908,559.976961,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.866666667
225,335.408301,551.430533,332.948325,551.389386,334.676044,551.833436,371.439853,560.605244,457.230195,560.789313,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,334.3442233,551.5511183,457.230195,560.789313,371.439853,560.605244,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.875
226,332.47013,551.635549,329.2463,551.743373,332.329648,551.833436,366.572723,562.204508,452.308024,560.908678,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,331.3486927,551.7374527,452.308024,560.908678,366.572723,562.204508,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.883333333
227,328.313176,550.448778,327.5324,551.389386,328.7034,551.447941,362.535217,563.289723,447.194702,561.067832,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,328.182992,551.0953683,447.194702,561.067832,362.535217,563.289723,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.891666667
228,322.013315,550.448778,323.178581,550.440517,321.237596,550.676951,357.889321,563.289723,442.845988,561.266774,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,322.143164,550.522082,442.845988,561.266774,357.889321,563.289723,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.9
229,316.586119,548.241949,318.222235,548.678448,318.843708,549.381179,354.404898,563.403956,438.497274,561.34635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,317.8840207,548.767192,438.497274,561.34635,354.404898,563.403956,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.908333333
230,312.272353,547.769906,313.672146,548.007183,313.819103,548.597951,351.860717,563.518189,434.052985,561.34635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,313.254534,548.1250133,434.052985,561.34635,351.860717,563.518189,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.916666667
231,305.354993,546.103711,305.993871,545.154309,305.90298,546.297221,345.776804,564.203588,429.178602,561.545292,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,305.7506147,545.851747,429.178602,561.545292,345.776804,564.203588,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.925
232,297.70026,544.483833,299.290615,543.769826,299.456317,544.486007,340.135358,564.203588,424.160856,561.624869,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,298.8157307,544.2465553,424.160856,561.624869,340.135358,564.203588,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.933333333
233,295.065024,543.447112,294.537398,542.930745,295.474555,543.458021,335.323537,564.83187,418.617441,561.465716,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,295.025659,543.278626,418.617441,561.465716,335.323537,564.83187,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.941666667
234,290.861195,542.799161,287.143504,540.749136,288.98049,542.430035,330.954181,565.403036,414.268727,561.067832,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,288.995063,541.9927773,414.268727,561.067832,330.954181,565.403036,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.95
235,280.947687,539.624201,279.668358,538.987066,281.727994,539.786642,326.806059,565.688619,409.872225,560.908678,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,280.7813463,539.4659697,409.872225,560.908678,326.806059,565.688619,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.958333333
236,273.983135,538.263504,273.208857,537.644537,273.574862,537.534863,321.883621,565.688619,406.288121,560.789313,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,273.5889513,537.8143013,406.288121,560.789313,321.883621,565.688619,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.966666667
237,264.478463,536.773766,265.697118,537.041763,265.089916,536.506877,318.399198,565.117453,400.314613,560.232276,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,265.088499,536.7741353,400.314613,560.232276,318.399198,565.117453,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.975
238,261.873597,535.54211,261.580371,535.587356,261.297761,534.989374,314.527618,565.117453,395.918111,559.874181,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,261.5839097,535.3729467,395.918111,559.874181,314.527618,565.117453,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.983333333
239,256.8541,533.922233,257.192785,533.237931,257.078989,533.422919,310.047646,565.117453,393.411152,560.112455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,257.041958,533.5276943,393.411152,560.112455,310.047646,565.117453,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.991666667
240,250.579728,531.200839,250.584323,530.608811,251.106345,530.583719,306.176065,565.117453,389.559788,559.970985,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,250.7567987,530.7977897,389.559788,559.970985,306.176065,565.117453,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2
241,241.356402,529.192191,243.835615,528.875609,245.694893,529.237738,301.870643,564.874821,385.142047,559.452263,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,243.62897,529.101846,385.142047,559.452263,301.870643,564.874821,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.008333333
242,239.034884,528.868216,239.983688,527.83142,241.902738,528.93315,298.429238,564.874821,380.611031,558.367661,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,240.3071033,528.544262,380.611031,558.367661,298.429238,564.874821,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.016666667
243,236.399648,528.15547,236.228059,527.23474,237.183612,527.105619,296.020255,564.874821,377.609233,558.320505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,236.603773,527.4986097,377.609233,558.320505,296.020255,564.874821,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.025
244,235.395749,527.377929,233.916903,526.190551,234.444834,525.278088,293.168805,564.417888,373.24813,557.801782,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,234.5858287,526.2821893,373.24813,557.801782,293.168805,564.417888,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.033333333
245,229.937045,525.434076,230.690914,525.494425,232.169541,524.842962,289.481585,561.422441,370.246332,557.00012,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,230.9325,525.2571543,370.246332,557.00012,289.481585,561.422441,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.041666667
246,223.850905,523.360633,222.794464,522.361857,222.941965,522.536792,285.401062,560.610117,365.885228,556.056988,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,223.195778,522.753094,365.885228,556.056988,285.401062,560.610117,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.05
247,221.278412,522.388706,220.001817,521.317667,219.992511,521.1879,283.041242,560.610117,362.770155,555.821205,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,220.4242467,521.6314243,362.770155,555.821205,283.041242,560.610117,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.058333333
248,215.314747,519.930902,217.305468,519.477905,216.453167,519.664958,279.206533,558.477765,357.276298,554.406508,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,216.357794,519.691255,357.276298,554.406508,279.206533,558.477765,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.066666667
249,213.686422,518.954566,213.597988,517.837036,213.419443,517.750402,276.060106,556.853115,352.858557,553.369063,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,213.567951,518.180668,352.858557,553.369063,276.060106,556.853115,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.075
250,209.040375,517.339099,207.868247,516.345338,207.099185,516.357997,273.061167,555.533088,349.347019,552.70887,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,208.0026023,516.6808113,349.347019,552.70887,273.061167,555.533088,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.083333333
251,206.530626,516.475164,205.412643,515.748658,204.444677,515.009106,269.07897,553.654587,346.741685,552.095835,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,205.4626487,515.7443093,346.741685,552.095835,269.07897,553.654587,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.091666667
252,201.260154,515.524836,202.619996,515.549765,200.396303,514.899261,266.522498,551.725316,343.003597,551.860052,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,201.4254843,515.3246207,343.003597,551.860052,266.522498,551.725316,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.1
253,198.164797,514.488114,200.356989,515.301148,199.609782,514.319093,263.720211,549.389883,340.568175,551.199859,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,199.3771893,514.702785,340.568175,551.199859,263.720211,549.389883,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.108333333
254,194.651149,514.056147,196.071721,514.008342,195.901898,513.506857,261.655368,546.191355,337.509739,550.77545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,195.5415893,513.8571153,337.509739,550.77545,261.655368,546.191355,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.116666667
255,191.137501,513.451393,192.027197,514.008342,191.576032,513.680907,260.819598,543.348219,333.828289,550.303884,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,191.5802433,513.7135473,333.828289,550.303884,260.819598,543.348219,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.125
256,188.376777,512.673852,188.223419,512.964153,188.710849,513.100739,261.311227,540.302002,331.166317,549.738005,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,188.437015,512.9129147,331.166317,549.738005,261.311227,540.302002,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.133333333
257,186.619953,512.673852,184.375913,512.044235,184.778244,512.172469,261.36039,538.16965,328.277794,549.313596,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,185.2580367,512.296852,328.277794,549.313596,261.36039,538.16965,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.141666667
258,181.935089,512.241885,180.86638,511.823243,180.733279,512.172469,261.36039,536.545001,324.822894,548.794873,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,181.1782493,512.079199,324.822894,548.794873,261.36039,536.545001,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.15
259,178.839732,512.241885,178.812019,512.221029,178.654616,512.462553,259.885502,532.280297,321.028168,548.889186,NaN,NaN,329.356492,576.837489,208.711164,523.271559,0,0,0,0,178.768789,512.308489,321.028168,548.889186,259.885502,532.280297,,-112.317004,-25.617627,-69.47099,-44.557192,#VALUE!,#VALUE!,19.82681858,#VALUE!,2.158333333
260,174.907793,510.082048,174.574899,509.966906,174.553471,510.954115,258.564488,530.039918,317.629906,548.464777,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,174.678721,510.3343563,317.629906,548.464777,258.564488,530.039918,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.166666667
261,171.812436,509.822868,171.792952,509.436525,172.193908,511.070149,256.801678,527.190528,313.665266,548.134681,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,171.9330987,510.1098473,313.665266,548.134681,256.801678,527.190528,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.175
262,168.717079,510.427622,169.524595,510.187899,169.441085,510.664031,254.808937,525.053485,307.652984,547.82725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,169.2275863,510.4265173,307.652984,547.82725,254.808937,525.053485,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.183333333
263,166.70928,510.427622,166.229057,509.966906,165.11522,510.025846,252.31801,523.589215,303.726103,547.491915,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,166.0178523,510.1401247,303.726103,547.491915,252.31801,523.589215,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.191666667
264,163.309386,510.097653,161.307151,509.259731,161.238795,509.445677,249.712118,521.927071,298.993709,547.82725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,161.9517773,509.6010203,298.993709,547.82725,249.712118,521.927071,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.2
265,160.607401,509.499726,159.937577,509.259731,159.778113,510.025846,247.297835,520.54195,295.217862,548.414088,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,160.107697,509.595101,295.217862,548.414088,247.297835,520.54195,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.208333333
266,157.712416,507.803872,157.883215,509.259731,158.598332,508.923526,244.538655,519.552579,290.686845,548.833258,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,158.0646543,508.6623763,290.686845,548.833258,244.538655,519.552579,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.216666667
